path,id,phrase,emotion,intensity
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-07-02-02-01-19.wav,19,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-01-01-01-02-19.wav,19,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-07-01-01-01-19.wav,19,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-04-02-01-02-19.wav,19,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-03-01-02-01-19.wav,19,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_19/03-01-03-02-01-02-19.wav,19,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-04-02-02-02-20.wav,20,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-07-02-01-02-20.wav,20,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-06-01-02-01-20.wav,20,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-06-01-01-02-20.wav,20,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-07-01-01-02-20.wav,20,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-05-01-02-01-20.wav,20,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-05-02-02-01-20.wav,20,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-07-02-02-02-20.wav,20,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-06-01-02-02-20.wav,20,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-05-01-02-02-20.wav,20,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-07-01-02-01-20.wav,20,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-07-01-01-01-20.wav,20,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-03-02-02-02-20.wav,20,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-01-01-01-01-20.wav,20,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-01-01-02-01-20.wav,20,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-03-01-01-01-20.wav,20,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-06-02-01-02-20.wav,20,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-05-01-01-02-20.wav,20,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-03-01-02-01-20.wav,20,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-06-02-01-01-20.wav,20,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-04-01-01-01-20.wav,20,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-07-02-01-01-20.wav,20,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-04-02-01-01-20.wav,20,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-06-02-02-01-20.wav,20,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-04-02-02-01-20.wav,20,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-03-01-01-02-20.wav,20,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-03-02-02-01-20.wav,20,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-06-01-01-01-20.wav,20,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-05-02-02-02-20.wav,20,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-07-02-02-01-20.wav,20,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-07-01-02-02-20.wav,20,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-01-01-02-02-20.wav,20,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-04-01-02-02-20.wav,20,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-04-01-02-01-20.wav,20,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-01-01-01-02-20.wav,20,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-05-01-01-01-20.wav,20,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-05-02-01-02-20.wav,20,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-04-02-01-02-20.wav,20,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-03-02-01-01-20.wav,20,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-04-01-01-02-20.wav,20,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-06-02-02-02-20.wav,20,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-05-02-01-01-20.wav,20,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-03-02-01-02-20.wav,20,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_20/03-01-03-01-02-02-20.wav,20,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-05-02-01-01-21.wav,21,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-04-01-02-02-21.wav,21,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-06-02-01-01-21.wav,21,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-04-02-01-01-21.wav,21,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-06-01-01-02-21.wav,21,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-03-01-02-01-21.wav,21,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-05-01-01-02-21.wav,21,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-05-02-02-02-21.wav,21,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-03-02-02-02-21.wav,21,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-07-01-01-02-21.wav,21,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-03-02-01-01-21.wav,21,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-03-01-01-02-21.wav,21,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-07-01-01-01-21.wav,21,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-01-01-02-01-21.wav,21,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-07-02-02-01-21.wav,21,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-03-01-02-02-21.wav,21,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-05-01-02-02-21.wav,21,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-04-01-01-01-21.wav,21,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-06-01-01-01-21.wav,21,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-05-01-02-01-21.wav,21,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-01-01-01-01-21.wav,21,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-03-02-01-02-21.wav,21,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-06-02-02-02-21.wav,21,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-07-02-01-01-21.wav,21,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-07-02-01-02-21.wav,21,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-03-02-02-01-21.wav,21,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-05-02-02-01-21.wav,21,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-01-01-01-02-21.wav,21,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-07-01-02-02-21.wav,21,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-06-01-02-02-21.wav,21,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-01-01-02-02-21.wav,21,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-04-02-02-02-21.wav,21,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-04-02-01-02-21.wav,21,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-07-01-02-01-21.wav,21,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-07-02-02-02-21.wav,21,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-06-01-02-01-21.wav,21,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-05-01-01-01-21.wav,21,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-05-02-01-02-21.wav,21,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-04-02-02-01-21.wav,21,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-04-01-02-01-21.wav,21,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-04-01-01-02-21.wav,21,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-06-02-01-02-21.wav,21,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-03-01-01-01-21.wav,21,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_21/03-01-06-02-02-01-21.wav,21,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-07-01-02-01-22.wav,22,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-03-02-02-02-22.wav,22,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-06-01-01-02-22.wav,22,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-05-01-02-02-22.wav,22,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-06-02-01-01-22.wav,22,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-06-02-02-02-22.wav,22,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-07-01-02-02-22.wav,22,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-06-01-02-01-22.wav,22,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-04-01-01-01-22.wav,22,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-03-01-01-02-22.wav,22,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-03-02-02-01-22.wav,22,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-03-01-02-02-22.wav,22,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-04-01-02-01-22.wav,22,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-05-01-01-02-22.wav,22,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-04-01-02-02-22.wav,22,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-01-01-02-02-22.wav,22,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-04-01-01-02-22.wav,22,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-07-02-01-01-22.wav,22,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-03-01-02-01-22.wav,22,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-01-01-01-02-22.wav,22,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-07-01-01-01-22.wav,22,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-06-02-01-02-22.wav,22,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-04-02-02-02-22.wav,22,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-05-02-02-02-22.wav,22,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-07-02-02-01-22.wav,22,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-04-02-01-02-22.wav,22,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-07-02-01-02-22.wav,22,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-07-01-01-02-22.wav,22,01,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-05-02-02-01-22.wav,22,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-03-02-01-02-22.wav,22,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-01-01-01-01-22.wav,22,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-07-02-02-02-22.wav,22,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-06-01-01-01-22.wav,22,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-04-02-01-01-22.wav,22,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-05-01-02-01-22.wav,22,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-01-01-02-01-22.wav,22,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-05-02-01-02-22.wav,22,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-06-02-02-01-22.wav,22,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-03-01-01-01-22.wav,22,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-05-02-01-01-22.wav,22,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-06-01-02-02-22.wav,22,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-04-02-02-01-22.wav,22,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-03-02-01-01-22.wav,22,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_22/03-01-05-01-01-01-22.wav,22,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-04-02-01-02-23.wav,23,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-03-01-02-02-23.wav,23,02,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-06-02-01-01-23.wav,23,01,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-04-01-01-02-23.wav,23,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-06-01-01-01-23.wav,23,01,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-07-02-01-02-23.wav,23,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-04-01-01-01-23.wav,23,01,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-03-01-01-02-23.wav,23,01,HAP,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-05-02-02-02-23.wav,23,02,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-03-02-02-02-23.wav,23,02,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-04-01-02-01-23.wav,23,02,SAD,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-06-02-02-01-23.wav,23,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-01-01-01-02-23.wav,23,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-04-02-01-01-23.wav,23,01,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-05-02-01-01-23.wav,23,01,ANG,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-07-02-01-01-23.wav,23,01,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-07-02-02-02-23.wav,23,02,DIS,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-06-02-02-02-23.wav,23,02,FEA,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-07-01-02-01-23.wav,23,02,DIS,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-04-02-02-01-23.wav,23,02,SAD,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-01-01-01-01-23.wav,23,01,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-06-01-02-02-23.wav,23,02,FEA,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-03-02-01-02-23.wav,23,01,HAP,HI
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-05-01-01-02-23.wav,23,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-05-01-02-02-23.wav,23,02,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-05-01-01-01-23.wav,23,01,ANG,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-01-01-02-01-23.wav,23,02,NEU,MD
/content/Interpretability-Analysis_Bias-in-Emotion-Recognition/data/Training Data (Emotions)/RAVDESS/Actor_23/03-01-07-01-01-02-23.wav,23,01,DIS,MD
